TIMESTAMP,HEAD_POS_GLB,HEAD_EULER_GLB,CONTROLLER_1_POS_GLB,CONTROLLER_1_EULER_GLB,CONTROLLER_2_POS_GLB,CONTROLLER_2_EULER_GLB
2019-11-11-14-57-30-023000,"[-0.06465601921081543, 1.0777699947357178, -0.010408163070678711]","[6.54755163192749, -0.8238786458969116, -30.555397033691406]","[-0.17031550407409668, 0.6432642936706543, 0.4121127128601074]","[-1.0560494661331177, -33.02480697631836, -1.1084353923797607]","[-0.03838992118835449, 0.622817873954773, 0.3950679302215576]","[11.032347679138184, -29.36530876159668, -8.505454063415527]"
2019-11-11-14-57-30-523000,"[-0.03252387046813965, 1.0544131994247437, -0.0178682804107666]","[12.648649215698242, 3.694448709487915, -44.841243743896484]","[-0.17006206512451172, 0.6429966688156128, 0.41205883026123047]","[-1.110663652420044, -33.13161087036133, -1.2622854709625244]","[-0.03881025314331055, 0.6227145195007324, 0.39472198486328125]","[10.755139350891113, -29.6113338470459, -7.6127238273620605]"
2019-11-11-14-57-31-023000,"[-0.06882905960083008, 1.0850976705551147, -0.02534341812133789]","[8.870433807373047, -3.2601099014282227, -17.939952850341797]","[-0.16923809051513672, 0.6427816152572632, 0.41243886947631836]","[-0.5689405202865601, -33.400447845458984, -2.9658243656158447]","[-0.03746366500854492, 0.6230596303939819, 0.39460182189941406]","[10.950578689575195, -29.00093650817871, -8.882646560668945]"
2019-11-11-14-57-31-524000,"[-0.09589409828186035, 1.0955734252929688, -0.022999048233032227]","[4.924854755401611, -8.053189277648926, -5.336973190307617]","[-0.168503999710083, 0.6422927379608154, 0.41290855407714844]","[0.43418464064598083, -33.543426513671875, -4.55666971206665]","[-0.03703594207763672, 0.6225093603134155, 0.3944206237792969]","[10.924344062805176, -28.754047393798828, -8.8789644241333]"
2019-11-11-14-57-32-025000,"[-0.09746980667114258, 1.1368845701217651, -0.01940751075744629]","[5.134289264678955, -34.0930061340332, -3.528442621231079]","[-0.16956138610839844, 0.6427843570709229, 0.4142320156097412]","[0.5645553469657898, -33.48505401611328, -4.113765716552734]","[-0.03574347496032715, 0.6227328777313232, 0.39511966705322266]","[11.26065731048584, -28.610021591186523, -9.995726585388184]"
2019-11-11-14-57-32-526000,"[-0.11513781547546387, 1.1528024673461914, -0.0657656192779541]","[-0.19792398810386658, -49.61116409301758, 3.91280460357666]","[-0.16949701309204102, 0.6426550149917603, 0.41387939453125]","[0.5064446330070496, -33.534732818603516, -4.268430709838867]","[-0.03527116775512695, 0.6225122213363647, 0.3944127559661865]","[11.672794342041016, -28.243288040161133, -11.024888038635254]"
2019-11-11-14-57-33-026000,"[-0.13167119026184082, 1.1557064056396484, -0.1310887336730957]","[-8.122869491577148, -61.78989791870117, 11.864989280700684]","[-0.17099976539611816, 0.6433837413787842, 0.4146299362182617]","[0.5340456962585449, -33.28002166748047, -3.5774779319763184]","[-0.03621220588684082, 0.6224883794784546, 0.39434289932250977]","[11.328164100646973, -28.87820053100586, -10.180951118469238]"
2019-11-11-14-57-33-528000,"[-0.1309664249420166, 1.1542495489120483, -0.13715076446533203]","[-9.198613166809082, -63.154354095458984, 12.942973136901855]","[-0.1712357997894287, 0.6429958343505859, 0.414569616317749]","[0.6110336184501648, -33.50321578979492, -3.932246685028076]","[-0.035930633544921875, 0.6219578981399536, 0.39356565475463867]","[11.497758865356445, -28.89999771118164, -10.331315040588379]"
2019-11-11-14-57-34-029000,"[-0.13207387924194336, 1.1538058519363403, -0.14372968673706055]","[-10.35771656036377, -64.28203582763672, 13.961274147033691]","[-0.1719818115234375, 0.6436288356781006, 0.4153110980987549]","[0.6339057683944702, -33.45374298095703, -3.8643624782562256]","[-0.036251068115234375, 0.6222209930419922, 0.3936803340911865]","[11.454885482788086, -28.8887996673584, -10.23334789276123]"
2019-11-11-14-57-34-530000,"[-0.12545037269592285, 1.1439470052719116, -0.07753539085388184]","[-4.695814609527588, -45.99820327758789, 6.893160820007324]","[-0.17195582389831543, 0.6438249349594116, 0.41561317443847656]","[0.7276849746704102, -33.58974075317383, -4.056278228759766]","[-0.03545999526977539, 0.622307538986206, 0.3937504291534424]","[11.700980186462402, -28.796295166015625, -10.801814079284668]"
2019-11-11-14-57-35-030000,"[-0.10978841781616211, 1.1053316593170166, -0.029445648193359375]","[-0.8431610465049744, -17.30569076538086, 1.6010605096817017]","[-0.17181873321533203, 0.6439199447631836, 0.41613125801086426]","[0.7940651178359985, -33.56222152709961, -4.260157585144043]","[-0.035173892974853516, 0.6224218606948853, 0.3939337730407715]","[11.598031044006348, -28.655105590820312, -10.707098960876465]"
2019-11-11-14-57-35-531000,"[-0.10917830467224121, 1.0891480445861816, -0.016173839569091797]","[-1.212765097618103, -6.227139472961426, 1.453025460243225]","[-0.17110610008239746, 0.6434720754623413, 0.41609787940979004]","[1.0659748315811157, -33.648651123046875, -5.241486072540283]","[-0.03586769104003906, 0.6220641136169434, 0.39422059059143066]","[11.419309616088867, -28.656179428100586, -10.200621604919434]"
2019-11-11-14-57-36-031000,"[-0.10807275772094727, 1.0897114276885986, -0.016614198684692383]","[-0.9981705546379089, -6.293338298797607, 1.6649115085601807]","[-0.17140769958496094, 0.6440452337265015, 0.4161417484283447]","[0.8785858154296875, -33.43707275390625, -5.004965305328369]","[-0.03566288948059082, 0.6227178573608398, 0.393826961517334]","[11.478316307067871, -28.563831329345703, -10.275772094726562]"
2019-11-11-14-57-36-532000,"[-0.1089627742767334, 1.0886077880859375, -0.01461338996887207]","[-1.278852105140686, -5.832640647888184, 1.832899570465088]","[-0.17046189308166504, 0.6438560485839844, 0.41654181480407715]","[1.0075877904891968, -33.63367462158203, -5.487306118011475]","[-0.03508114814758301, 0.6221421957015991, 0.3945045471191406]","[11.452150344848633, -28.830406188964844, -10.404661178588867]"
2019-11-11-14-57-37-033000,"[-0.10885000228881836, 1.088162899017334, -0.014047861099243164]","[-1.2463762760162354, -5.656562805175781, 1.7947200536727905]","[-0.16851186752319336, 0.643804669380188, 0.4164094924926758]","[1.4106343984603882, -34.917686462402344, -7.911645889282227]","[-0.03596639633178711, 0.6231284141540527, 0.3944985866546631]","[11.13565444946289, -29.20827865600586, -9.840740203857422]"
2019-11-11-14-57-37-533000,"[-0.10788488388061523, 1.088386058807373, -0.014284372329711914]","[-1.2204022407531738, -5.696606636047363, 1.708743691444397]","[-0.1708381175994873, 0.6436334848403931, 0.4170711040496826]","[1.1971116065979004, -33.769405364990234, -6.319189071655273]","[-0.03553414344787598, 0.6215192079544067, 0.3944997787475586]","[11.177781105041504, -28.844573974609375, -10.324132919311523]"
2019-11-11-14-57-38-033000,"[-0.10584473609924316, 1.0880476236343384, -0.013715505599975586]","[-0.642155110836029, -5.57301139831543, 1.7141494750976562]","[-0.1708817481994629, 0.6450656652450562, 0.41719985008239746]","[1.3743947744369507, -33.60193634033203, -6.238391876220703]","[-0.03487229347229004, 0.6219359636306763, 0.3947947025299072]","[11.209110260009766, -28.769338607788086, -10.526778221130371]"
2019-11-11-14-57-38-534000,"[-0.10404014587402344, 1.0881184339523315, -0.015123367309570312]","[-0.5387558341026306, -5.727019786834717, 1.2946629524230957]","[-0.17400717735290527, 0.6456520557403564, 0.417283296585083]","[0.7355811595916748, -33.048370361328125, -3.1621501445770264]","[-0.03458428382873535, 0.6255749464035034, 0.39193296432495117]","[10.022940635681152, -27.594614028930664, -9.828046798706055]"
2019-11-11-14-57-39-035000,"[-0.1051948070526123, 1.0883634090423584, -0.014320135116577148]","[-0.7039163708686829, -5.8057732582092285, 1.7228662967681885]","[-0.19070792198181152, 0.6496254205703735, 0.4190065860748291]","[-5.026240825653076, -31.371564865112305, 1.9896039962768555]","[-0.036768436431884766, 0.6242973804473877, 0.393021821975708]","[8.666357040405273, -27.210878372192383, -11.437568664550781]"
2019-11-11-14-57-39-535000,"[-0.10814380645751953, 1.0887830257415771, -0.01507711410522461]","[-1.1775065660476685, -6.198060989379883, 2.242081642150879]","[-0.1914687156677246, 0.6533083915710449, 0.4168739318847656]","[-4.910090923309326, -32.74454116821289, 1.6999760866165161]","[-0.0351407527923584, 0.6259351968765259, 0.3920321464538574]","[9.306777000427246, -27.147846221923828, -12.856690406799316]"
2019-11-11-14-57-40-036000,"[-0.10608720779418945, 1.0883272886276245, -0.013396739959716797]","[-0.9554364085197449, -5.912905216217041, 1.7702572345733643]","[-0.1858055591583252, 0.6484488248825073, 0.41877245903015137]","[-3.218710422515869, -32.91156768798828, -3.1246278285980225]","[-0.03552603721618652, 0.6243948936462402, 0.39313745498657227]","[9.049428939819336, -27.140361785888672, -12.193296432495117]"
2019-11-11-14-57-40-537000,"[-0.1039438247680664, 1.088121771812439, -0.014174461364746094]","[-0.3635233938694, -6.094705104827881, 1.67391836643219]","[-0.18509721755981445, 0.6480618715286255, 0.4186413288116455]","[-3.0345075130462646, -32.97578048706055, -3.430065393447876]","[-0.03492140769958496, 0.6240818500518799, 0.39258718490600586]","[9.125911712646484, -27.27853012084961, -12.168712615966797]"
2019-11-11-14-57-41-038000,"[-0.10444402694702148, 1.0880481004714966, -0.014209270477294922]","[-0.5951899290084839, -5.995415210723877, 1.6396524906158447]","[-0.1887974739074707, 0.6497451066970825, 0.41308045387268066]","[-4.2957539558410645, -32.55314254760742, 4.320240020751953]","[-0.03590798377990723, 0.6245685815811157, 0.3934476375579834]","[9.243151664733887, -27.5952205657959, -12.147263526916504]"
2019-11-11-14-57-41-538000,"[-0.10527896881103516, 1.0879639387130737, -0.013427257537841797]","[-0.6190464496612549, -6.040201187133789, 1.9307323694229126]","[-0.1871941089630127, 0.6472232341766357, 0.41320276260375977]","[-3.920647621154785, -33.14667892456055, 3.021681070327759]","[-0.036290884017944336, 0.6236221790313721, 0.3935556411743164]","[9.148526191711426, -27.52263832092285, -11.631622314453125]"
2019-11-11-14-57-42-038000,"[-0.10640764236450195, 1.0873862504959106, -0.012743949890136719]","[-0.7721169590950012, -5.84986686706543, 2.281315326690674]","[-0.1819629669189453, 0.6463841199874878, 0.41217827796936035]","[-2.4853100776672363, -33.36284637451172, 1.9568253755569458]","[-0.03608441352844238, 0.6236597299575806, 0.39320826530456543]","[9.227470397949219, -27.712610244750977, -11.507554054260254]"
2019-11-11-14-57-42-538000,"[-0.10830974578857422, 1.0881046056747437, -0.014471054077148438]","[-1.1445106267929077, -6.194964408874512, 2.6729507446289062]","[-0.1813969612121582, 0.6461683511734009, 0.41182446479797363]","[-2.3714795112609863, -33.41921615600586, 1.7483725547790527]","[-0.03656888008117676, 0.6232447624206543, 0.39325928688049316]","[9.131658554077148, -27.83863639831543, -11.396681785583496]"
2019-11-11-14-57-43-039000,"[-0.10468387603759766, 1.0875109434127808, -0.012818336486816406]","[-0.6157124638557434, -5.7180304527282715, 2.011971950531006]","[-0.18097853660583496, 0.6453007459640503, 0.4116952419281006]","[-2.145899534225464, -33.35514831542969, 1.4264436960220337]","[-0.03615283966064453, 0.623184323310852, 0.3933231830596924]","[9.157811164855957, -27.618362426757812, -11.452401161193848]"
2019-11-11-14-57-43-541000,"[-0.10399556159973145, 1.087656855583191, -0.014195442199707031]","[-0.5336865782737732, -5.919342994689941, 1.9002395868301392]","[-0.17872095108032227, 0.6453973054885864, 0.4109671115875244]","[-1.9778656959533691, -33.457786560058594, 0.19672951102256775]","[-0.035675764083862305, 0.6234332323074341, 0.39266514778137207]","[9.103009223937988, -27.48444175720215, -11.569189071655273]"
2019-11-11-14-57-44-041000,"[-0.10428953170776367, 1.0871151685714722, -0.01265573501586914]","[-0.5884984135627747, -5.682511806488037, 2.001777172088623]","[-0.17462587356567383, 0.6437962055206299, 0.4120948314666748]","[-1.1087108850479126, -34.63386917114258, -4.467858791351318]","[-0.0361943244934082, 0.6234216690063477, 0.3930237293243408]","[9.103312492370605, -27.66686248779297, -11.523900985717773]"
2019-11-11-14-57-44-542000,"[-0.10595011711120605, 1.0866482257843018, -0.011970996856689453]","[-0.9355137348175049, -5.562643527984619, 2.3367419242858887]","[-0.17600083351135254, 0.644142746925354, 0.4119126796722412]","[-0.7646223306655884, -34.16873550415039, -3.7282752990722656]","[-0.036168575286865234, 0.6227115392684937, 0.39249396324157715]","[9.167686462402344, -27.72259521484375, -11.307713508605957]"
2019-11-11-14-57-45-043000,"[-0.10570645332336426, 1.086610198020935, -0.011043071746826172]","[-0.7991055250167847, -5.570542335510254, 2.3749735355377197]","[-0.17815804481506348, 0.6455880403518677, 0.4123971462249756]","[-1.2916005849838257, -34.00394821166992, -1.3672291040420532]","[-0.035495758056640625, 0.6232575178146362, 0.3930957317352295]","[9.29129409790039, -27.829111099243164, -11.681169509887695]"
2019-11-11-14-57-45-543000,"[-0.10547924041748047, 1.0864341259002686, -0.012183666229248047]","[-1.0562453269958496, -5.5565009117126465, 2.311352014541626]","[-0.17598223686218262, 0.6456407308578491, 0.41302967071533203]","[-0.8570683002471924, -34.1281852722168, -3.820549249649048]","[-0.03597140312194824, 0.6244478225708008, 0.39331531524658203]","[9.14458179473877, -27.92167091369629, -11.495925903320312]"
2019-11-11-14-57-45-909000,"[-0.10505056381225586, 1.0866984128952026, -0.012308359146118164]","[-1.0008184909820557, -5.535800457000732, 2.358774423599243]","[-0.1760573387145996, 0.6460189819335938, 0.4126288890838623]","[-0.6763148903846741, -34.246742248535156, -4.121078968048096]","[-0.03610420227050781, 0.6249110698699951, 0.39284586906433105]","[9.177475929260254, -27.891263961791992, -11.527788162231445]"
2019-11-11-14-57-45-909000,"[-0.10505056381225586, 1.0866984128952026, -0.012308359146118164]","[-1.0008184909820557, -5.535800457000732, 2.358774423599243]","[-0.1760573387145996, 0.6460189819335938, 0.4126288890838623]","[-0.6763148903846741, -34.246742248535156, -4.121078968048096]","[-0.03610420227050781, 0.6249110698699951, 0.39284586906433105]","[9.177475929260254, -27.891263961791992, -11.527788162231445]"
2019-11-11-14-57-46-046000,"[-0.10488510131835938, 1.0865312814712524, -0.012066364288330078]","[-0.887478232383728, -5.479849338531494, 2.3878471851348877]","[-0.1760272979736328, 0.6444613933563232, 0.4132242202758789]","[-0.5732729434967041, -33.849395751953125, -3.799807548522949]","[-0.03531837463378906, 0.6219687461853027, 0.3937993049621582]","[9.229781150817871, -27.234085083007812, -11.846424102783203]"
2019-11-11-14-57-46-546000,"[-0.10384202003479004, 1.0857917070388794, -0.010810613632202148]","[-0.7505046725273132, -5.1618757247924805, 1.9980934858322144]","[-0.1756610870361328, 0.6445494890213013, 0.41346096992492676]","[-0.19793294370174408, -34.31111145019531, -5.3910136222839355]","[-0.035488128662109375, 0.6229932308197021, 0.39391326904296875]","[9.201014518737793, -27.515010833740234, -11.987656593322754]"
2019-11-11-14-57-47-047000,"[-0.1053934097290039, 1.0853224992752075, -0.008944272994995117]","[-0.8190516233444214, -4.928552150726318, 2.321746587753296]","[-0.17696094512939453, 0.6447087526321411, 0.41327834129333496]","[-0.812041699886322, -34.2173957824707, -3.80036997795105]","[-0.03564262390136719, 0.6230380535125732, 0.3932332992553711]","[9.236620903015137, -27.70241355895996, -11.80532455444336]"
2019-11-11-14-57-47-548000,"[-0.10977530479431152, 1.0847022533416748, -0.007990360260009766]","[-2.5155632495880127, -4.511225700378418, 2.989149808883667]","[-0.17691445350646973, 0.6442188024520874, 0.41344261169433594]","[-0.8374724984169006, -34.291015625, -3.851234197616577]","[-0.03579974174499512, 0.6227998733520508, 0.3930048942565918]","[9.181469917297363, -27.761856079101562, -11.559874534606934]"
2019-11-11-14-57-48-048000,"[-0.10997819900512695, 1.086008071899414, -0.006429195404052734]","[-3.1998136043548584, -4.948337078094482, 2.9209237098693848]","[-0.17702126502990723, 0.6442961692810059, 0.4132959842681885]","[-0.7820680737495422, -34.25578689575195, -3.6919987201690674]","[-0.03569149971008301, 0.6228506565093994, 0.3929319381713867]","[9.160589218139648, -27.7065486907959, -11.655889511108398]"
2019-11-11-14-57-48-550000,"[-0.1798412799835205, 1.1033347845077515, -0.02436661720275879]","[-40.16763687133789, -13.019570350646973, 5.7663187980651855]","[-0.17694306373596191, 0.6445493698120117, 0.41342973709106445]","[-0.6838180422782898, -34.241607666015625, -3.7873666286468506]","[-0.03553271293640137, 0.6232333183288574, 0.39330196380615234]","[9.250370979309082, -27.686199188232422, -11.746650695800781]"
2019-11-11-14-57-49-050000,"[-0.2678210735321045, 1.0558850765228271, -0.08372116088867188]","[-73.305908203125, 8.311840057373047, 10.88713550567627]","[-0.17642641067504883, 0.6443662643432617, 0.41292619705200195]","[-0.785493791103363, -34.19084930419922, -4.452489376068115]","[-0.03828597068786621, 0.6222109794616699, 0.3919806480407715]","[9.466209411621094, -28.543466567993164, -10.264991760253906]"
2019-11-11-14-57-49-551000,"[-0.3218371868133545, 1.0056380033493042, -0.10327482223510742]","[-78.1649169921875, 25.75747299194336, 10.691633224487305]","[-0.17463922500610352, 0.6431750059127808, 0.413419246673584]","[-0.8865183591842651, -34.47061538696289, -5.725376129150391]","[-0.04538917541503906, 0.6200423240661621, 0.3899378776550293]","[8.567253112792969, -30.92340087890625, -4.314417839050293]"
2019-11-11-14-57-50-051000,"[-0.3425755500793457, 0.993942141532898, -0.09733796119689941]","[-72.0831527709961, 28.444677352905273, 12.533696174621582]","[-0.1771249771118164, 0.6436866521835327, 0.4141404628753662]","[-0.6290085911750793, -33.9292106628418, -5.45383358001709]","[-0.05286836624145508, 0.6200176477432251, 0.3883094787597656]","[6.770730018615723, -31.970064163208008, 0.5751352310180664]"
2019-11-11-14-57-50-551000,"[-0.28688621520996094, 0.9704991579055786, -0.007415771484375]","[-29.941112518310547, 39.780609130859375, 19.542295455932617]","[-0.17581510543823242, 0.6423385143280029, 0.4145979881286621]","[-0.7718303203582764, -34.89592742919922, -5.20005989074707]","[-0.051729679107666016, 0.6200721263885498, 0.3876791000366211]","[6.813606262207031, -31.702674865722656, 0.039088085293769836]"
2019-11-11-14-57-51-052000,"[-0.22109770774841309, 0.975013017654419, 0.04071331024169922]","[0.22413678467273712, 38.284793853759766, 24.37334632873535]","[-0.17615747451782227, 0.6426030397415161, 0.41362595558166504]","[-1.0009994506835938, -35.02095413208008, -4.684442520141602]","[-0.049759864807128906, 0.620599627494812, 0.3877248764038086]","[7.1147356033325195, -31.182947158813477, -1.6459224224090576]"
2019-11-11-14-57-51-552000,"[-0.06617593765258789, 1.0162538290023804, 0.02283644676208496]","[44.26470184326172, 25.584178924560547, 15.651731491088867]","[-0.17546319961547852, 0.6427003145217896, 0.4134805202484131]","[-0.7922533750534058, -35.57502365112305, -4.785871982574463]","[-0.0484158992767334, 0.6205970048904419, 0.387709379196167]","[7.310236930847168, -31.268903732299805, -2.2237861156463623]"
2019-11-11-14-57-52-053000,"[0.04518008232116699, 1.0154731273651123, -0.06261205673217773]","[68.31680297851562, 27.62263298034668, -4.629655838012695]","[-0.1751575469970703, 0.6434152126312256, 0.4106917381286621]","[-0.4925459921360016, -35.70250701904297, -4.912177085876465]","[-0.04034066200256348, 0.6219334602355957, 0.3887441158294678]","[7.818114757537842, -29.60272216796875, -6.770225524902344]"
2019-11-11-14-57-52-554000,"[0.06411504745483398, 1.0682933330535889, -0.13104891777038574]","[81.98762512207031, 2.8408830165863037, -18.284034729003906]","[-0.17155170440673828, 0.6435091495513916, 0.4084584712982178]","[0.9217101335525513, -35.19746398925781, -10.067229270935059]","[-0.03839612007141113, 0.6219838857650757, 0.39110422134399414]","[8.671799659729004, -29.58233070373535, -7.262636184692383]"
2019-11-11-14-57-53-054000,"[0.03325462341308594, 1.0938235521316528, -0.13744306564331055]","[77.8884048461914, -9.400103569030762, -23.588520050048828]","[-0.17091608047485352, 0.641898512840271, 0.4086422920227051]","[0.6635027527809143, -35.22600173950195, -10.90618896484375]","[-0.039103031158447266, 0.6209073066711426, 0.3906984329223633]","[8.794095039367676, -29.839622497558594, -6.856473922729492]"
2019-11-11-14-57-53-554000,"[0.0470428466796875, 1.073717474937439, -0.16597652435302734]","[91.9368896484375, -0.6129578948020935, -20.5916748046875]","[-0.174485445022583, 0.6443427801132202, 0.4050912857055664]","[1.544896125793457, -33.77845001220703, -7.8406243324279785]","[-0.03979659080505371, 0.6215624809265137, 0.39036989212036133]","[8.558185577392578, -29.846282958984375, -5.827382564544678]"
2019-11-11-14-57-54-055000,"[-0.048761606216430664, 1.1085543632507324, -0.2399454116821289]","[119.92623901367188, -17.514755249023438, -28.96117401123047]","[-0.1911308765411377, 0.6495163440704346, 0.3966846466064453]","[-0.2404940128326416, -29.53647232055664, 1.7218469381332397]","[-0.015123128890991211, 0.6379201412200928, 0.3620004653930664]","[15.692816734313965, -29.5229549407959, -4.509754180908203]"
2019-11-11-14-57-54-556000,"[-0.14272189140319824, 1.0929207801818848, -0.33367490768432617]","[127.7622299194336, -29.765798568725586, -57.74885177612305]","[-0.19818830490112305, 0.6510244607925415, 0.4004223346710205]","[-0.2826422452926636, -26.82503318786621, 3.2676680088043213]","[0.019838809967041016, 0.6365001201629639, 0.3469090461730957]","[18.824853897094727, -24.744075775146484, -0.048784039914608]"
2019-11-11-14-57-55-058000,"[-0.16343164443969727, 1.0705797672271729, -0.3798508644104004]","[128.7906951904297, -37.99036407470703, -81.60946655273438]","[-0.20313239097595215, 0.6501402854919434, 0.40302252769470215]","[-1.1413192749023438, -25.439579010009766, 4.465704917907715]","[0.0028400421142578125, 0.6319948434829712, 0.3477485179901123]","[12.849853515625, -24.533763885498047, 7.00046968460083]"
2019-11-11-14-57-55-559000,"[-0.15020990371704102, 1.0853317975997925, -0.36325621604919434]","[122.16236877441406, -46.81639099121094, -84.5042953491211]","[-0.19940447807312012, 0.6492058038711548, 0.4033069610595703]","[-1.0509145259857178, -25.86404800415039, 3.3460147380828857]","[0.0007510185241699219, 0.6208964586257935, 0.3621542453765869]","[14.081661224365234, -22.09388542175293, 7.449235916137695]"
2019-11-11-14-57-56-059000,"[-0.14217519760131836, 1.1049500703811646, -0.3476252555847168]","[110.19188690185547, -71.31859588623047, -97.60088348388672]","[-0.1897590160369873, 0.6487809419631958, 0.40042781829833984]","[0.12168406695127487, -28.00851058959961, -3.514183521270752]","[-0.02886366844177246, 0.6177215576171875, 0.37983083724975586]","[11.655447959899902, -27.02573013305664, 12.334539413452148]"
2019-11-11-14-57-56-560000,"[-0.1525723934173584, 1.1143378019332886, -0.32731080055236816]","[-137.6147003173828, -87.63488006591797, 133.72666931152344]","[-0.18925976753234863, 0.6448698043823242, 0.40410757064819336]","[-1.7638946771621704, -28.566448211669922, -4.752955913543701]","[-0.04791831970214844, 0.6141831874847412, 0.39064908027648926]","[13.448678016662598, -35.096641540527344, 5.761948585510254]"
2019-11-11-14-57-57-061000,"[-0.20040035247802734, 1.101837396621704, -0.3393430709838867]","[-101.83161926269531, -68.56226348876953, 90.9703598022461]","[-0.18722963333129883, 0.6450759172439575, 0.4034311771392822]","[-1.5117449760437012, -29.10219383239746, -5.583722114562988]","[-0.05101609230041504, 0.6151806116104126, 0.38131046295166016]","[10.60966968536377, -33.63352584838867, 9.531943321228027]"
2019-11-11-14-57-57-561000,"[-0.28583455085754395, 1.1014035940170288, -0.2827906608581543]","[-83.27877807617188, -50.96254348754883, 63.25220489501953]","[-0.17940211296081543, 0.645580530166626, 0.411395788192749]","[-0.6815560460090637, -29.786075592041016, -7.022826194763184]","[-0.057680368423461914, 0.6150640249252319, 0.38089609146118164]","[7.161929130554199, -35.50917053222656, 15.393914222717285]"
